time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
56,0.002242469717,12.46599833,0.190722712,5.43911715,65300.11551,71792.56336,6.500045675,297.9830693,63.81834209,46.51111601,564.4898288,4.507012813,14.45297657,0.008368974708,0.0001630668967,2.070288962e+11,1.893136911e+11,1.703563216e+11,1.553052503e+11,1.342529464e+11,1.258580565e+11,9.825896432e+10,1.040756991e+11,6.038291294e+10,9.030782866e+10,1.890609547e+10,1.693751196,1.452654418,4.949882589,1007.175064,1722.962873,0.007837293838,0.06941175498,60,100,10,65,0,65.03996781,33.17175162,35,0.0001,500,1.1,-0
56.2,0.002525319738,12.23668372,0.1902498454,5.476788111,65423.67927,71927.69393,6.495354455,297.9997271,68.93605414,46.2632687,568.2869122,4.509429578,14.48317219,0.008595594195,0.000168693011,2.086033017e+11,1.908893669e+11,1.718208222e+11,1.568535935e+11,1.355297822e+11,1.273917027e+11,9.922518643e+10,1.05661055e+11,6.104225927e+10,9.199845315e+10,1.92556559e+10,1.706631772,1.457631905,4.965641601,1012.413399,1722.234514,0.00782323214,0.06951772157,60,100,10,72,0,65.54320907,32.22421239,34,0.0001,500,1.1,-0
56.4,0.002491457144,12.24474439,0.1900659228,5.515041908,65547.7038,72063.31244,6.493370152,298.0110234,72.41325565,46.0154932,572.0905611,4.511753522,14.51315724,0.008826224466,0.0001744681409,2.101814207e+11,1.924697115e+11,1.732866197e+11,1.584096728e+11,1.368076518e+11,1.289379662e+11,1.001903404e+11,1.072581705e+11,6.169896226e+10,9.370003978e+10,1.960732357e+10,1.719542727,1.462757256,4.982459495,1017.522562,1721.444357,0.007865078383,0.06990022925,60,100,10,72,0,67.9261707,37.34339958,34,0.0001,500,1.1,-0
56.6,0.002491429827,12.25991547,0.1900001378,5.552861314,65672.34702,72199.56652,6.491870479,298.0165091,74.10517973,45.76778812,575.9007181,4.514070024,14.5430157,0.009060862343,0.0001803943728,2.117624304e+11,1.940548139e+11,1.747535936e+11,1.599734893e+11,1.380863609e+11,1.30496909e+11,1.011544887e+11,1.088670888e+11,6.235308838e+10,9.541236639e+10,1.99610493e+10,1.732477333,1.467896762,5.000101078,1022.715884,1720.66664,0.007802272019,0.06992805142,60,100,10,72,0,71.08960667,41.1054392,34,0.0001,500,1.1,-0
56.8,0.00248104249,12.31554918,0.1901126303,5.590703743,65797.73197,72336.54459,6.492088063,298.016823,74.20214921,45.5201518,579.7173158,4.516194422,14.57231762,0.009299520527,0.0001864743495,2.133465929e+11,1.95644767e+11,1.7622163e+11,1.615450719e+11,1.393657147e+11,1.320686226e+11,1.021176916e+11,1.104878908e+11,6.300470752e+10,9.713524921e+10,2.03167914e+10,1.745437731,1.473020275,5.018401098,1027.863225,1719.86917,0.007794172924,0.06957755451,60,100,10,72,0,74.85998432,43.32667439,34,0.0001,500,1.1,-0
57,0.002434854705,12.3783416,0.1902247227,5.628984124,65923.84164,72474.21357,6.492488083,298.0145777,73.50683,45.27257887,583.5401328,4.517981902,14.60085825,0.009542192847,0.0001927096761,2.149348829e+11,1.972396527e+11,1.7769061e+11,1.631243832e+11,1.406455127e+11,1.336530725e+11,1.030800176e+11,1.121205499e+11,6.365392234e+10,9.886841709e+10,2.067449167e+10,1.758431899,1.478096035,5.036929752,1032.845592,1719.024401,0.007792853295,0.06964222556,60,100,10,72,0,78.53924662,44.01292018,34,0.0001,500,1.1,-0
57.2,0.002435548737,12.40570993,0.1902890323,5.667377981,66050.64515,72612.59899,6.493545707,298.0141196,73.36467504,45.02506541,587.3689894,4.519731863,14.62918901,0.009788865986,0.0001991016267,2.165258478e+11,1.988395341e+11,1.791604205e+11,1.647113733e+11,1.419255576e+11,1.352501864e+11,1.040415348e+11,1.137650135e+11,6.430084806e+10,1.006115902e+11,2.103409065e+10,1.77144795,1.483155871,5.055212755,1037.708454,1718.147935,0.007815836497,0.06956626951,60,100,10,72,0,82.06339779,43.86679123,34,0.0001,500,1.1,-0
57.4,0.002447702299,12.42836791,0.1902541354,5.705842102,66178.0575,72751.60622,6.495242141,298.0114071,72.52139337,44.77761108,591.203883,4.521412628,14.65717729,0.01003960799,0.0002056545128,2.181191124e+11,2.004445277e+11,1.806309662e+11,1.663061338e+11,1.432056561e+11,1.368601083e+11,1.050022964e+11,1.154214391e+11,6.494556911e+10,1.023646739e+11,2.139556414e+10,1.784482816,1.48821019,5.073747874,1042.524845,1717.247797,0.007850412944,0.06902389968,60,100,10,72,0,85.1629259,44.27225848,34,0.0001,500,1.1,-0
57.6,0.002377404952,12.48609701,0.1902558226,5.744906294,66305.94343,72891.02977,6.497921461,298.0075079,71.30674243,44.53021132,595.044655,4.522664921,14.68428923,0.01029446248,0.0002123716232,2.19717085e+11,2.020547622e+11,1.821021465e+11,1.679086992e+11,1.444856101e+11,1.384828701e+11,1.059623616e+11,1.170898887e+11,6.558819954e+10,1.041274978e+11,2.175887373e+10,1.797556199,1.493209304,5.092298929,1047.256926,1716.298258,0.007842153401,0.0693328122,60,100,10,72,0,87.58388966,43.86936358,34,0.0001,500,1.1,-0
57.8,0.002332650936,12.54085076,0.1902662689,5.78451668,66434.08891,73030.65421,6.500658816,298.0016816,69.48817431,44.28285827,598.8910284,4.523535492,14.71053808,0.0105534646,0.0002192557028,2.213189447e+11,2.036703771e+11,1.835738636e+11,1.695190675e+11,1.45765224e+11,1.401184264e+11,1.069217917e+11,1.187703596e+11,6.622887321e+10,1.058998492e+11,2.212397323e+10,1.810661382,1.498128706,5.110847483,1051.891944,1715.309084,0.007866259425,0.06911979872,60,100,10,72,0,88.93194559,42.9722557,34,0.0001,500,1.1,-0
58,0.002360335176,12.51192756,0.1901283602,5.823932587,66562.27495,73170.40976,6.501567851,298.0011318,69.31620666,44.03555093,602.7429439,4.524667414,14.73724476,0.01081665273,0.000226309613,2.229224493e+11,2.052914458e+11,1.850460257e+11,1.711372424e+11,1.470443061e+11,1.417667242e+11,1.07880645e+11,1.204628487e+11,6.686773072e+10,1.076815274e+11,2.249081904e+10,1.823780023,1.503062942,5.128788018,1056.417628,1714.320008,0.007869825529,0.06924835429,60,100,10,72,0,89.18801431,41.27295554,34,0.0001,500,1.1,-0
58.2,0.002384046729,12.48635621,0.1899775105,5.863439837,66690.42895,73310.20918,6.50124,298.0023019,69.68286198,43.78829399,606.6005463,4.526027838,14.76433954,0.01108406018,0.0002335364869,2.245277242e+11,2.069180226e+11,1.865185445e+11,1.727632637e+11,1.483226657e+11,1.434277518e+11,1.08838975e+11,1.221673988e+11,6.750491289e+10,1.094723789e+11,2.285937662e+10,1.836913148,1.508051904,5.146644531,1060.902933,1713.311648,0.007913582518,0.06930095117,60,100,10,72,0,89.08665183,41.19003043,34,0.0001,500,1.1,-0
58.4,0.00229530999,12.57106412,0.1900770942,5.903798553,66818.57796,73449.90296,6.501523705,297.9955857,67.57407903,43.54108351,610.4636499,4.526816437,14.79029806,0.0113556426,0.000240936576,2.26138109e+11,2.085501629e+11,1.87991331e+11,1.743970612e+11,1.4960013e+11,1.451013047e+11,1.09796839e+11,1.238838737e+11,6.814058882e+10,1.112721291e+11,2.322958928e+10,1.850088078,1.512979413,5.165311688,1065.301995,1712.253777,0.007930381403,0.06948428428,60,100,10,72,0,89.11463596,41.64029847,34,0.0001,500,1.1,-0
58.6,0.002282710832,12.59750076,0.1901040196,5.944173546,66946.69885,73589.57584,6.502137802,297.9904511,65.95866198,43.29391435,614.3321825,4.527520261,14.81602253,0.0116315216,0.0002485169162,2.277513571e+11,2.101881593e+11,1.894643102e+11,1.76038863e+11,1.508764922e+11,1.467876404e+11,1.107542748e+11,1.256125844e+11,6.877488098e+10,1.13080845e+11,2.360146394e+10,1.863286433,1.517856238,5.183689463,1069.68365,1711.195141,0.007916186486,0.06945002662,60,100,10,72,0,89.02317438,39.40075949,34,0.0001,500,1.1,-0
58.8,0.002274489406,12.61228216,0.190072136,5.984397721,67074.74218,73729.16884,6.502344161,297.9874973,65.02753434,43.04678518,618.2060364,4.528211057,14.8416717,0.01191166418,0.0002562780295,2.293672293e+11,2.118320366e+11,1.90937402e+11,1.77688605e+11,1.521515864e+11,1.484865306e+11,1.117113342e+11,1.273533829e+11,6.940797329e+10,1.148982661e+11,2.397494701e+10,1.876506257,1.522725229,5.201749779,1074.033788,1710.14759,0.007884296107,0.06950303346,60,100,10,72,0,88.68694738,37.5141358,34,0.0001,500,1.1,-0
59,0.002246282251,12.63910921,0.1900771835,6.024793703,67202.69204,73868.65686,6.502001323,297.9818068,63.23019211,42.79969492,622.0851772,4.528793003,14.86709108,0.01219609392,0.0002642229358,2.309863198e+11,2.134819167e+11,1.924105327e+11,1.793463433e+11,1.534252376e+11,1.501979245e+11,1.126680589e+11,1.291062941e+11,7.004003388e+10,1.167242726e+11,2.43500113e+10,1.88975241,1.527580163,5.2200968,1078.342636,1709.08924,0.007880936717,0.06975985753,60,100,10,72,0,88.27057103,36.17551256,34,0.0001,500,1.1,-0
59.2,0.00224656444,12.65221674,0.190053454,6.065014632,67330.57574,74008.09245,6.501032728,297.9797964,62.59392592,42.55264287,625.9695895,4.529395884,14.89248523,0.01248483559,0.0002723549133,2.326077644e+11,2.151379317e+11,1.938836312e+11,1.810121556e+11,1.546972714e+11,1.519217883e+11,1.136244868e+11,1.308713636e+11,7.067123565e+10,1.185587711e+11,2.472663471e+10,1.903017822,1.532432018,5.23800168,1082.558123,1708.04241,0.007854130642,0.06971371452,60,100,10,72,0,87.99182658,33.76559765,34,0.0001,500,1.1,-0
59.4,0.002255607374,12.66002023,0.1900500647,6.105358337,67458.47029,74147.56779,6.499918202,297.9778107,61.96427314,42.3056299,629.8592704,4.530082603,14.91796972,0.01277787082,0.0002806755815,2.342312693e+11,2.168001431e+11,1.953566292e+11,1.826860609e+11,1.55967532e+11,1.536579831e+11,1.145806542e+11,1.326485372e+11,7.130176254e+10,1.204016116e+11,2.510478511e+10,1.916300091,1.537299442,5.255916321,1086.724812,1706.978663,0.00787935955,0.06966010486,60,100,10,72,0,88.10081514,32.43242972,34,0.0001,500,1.1,-0
59.6,0.002220193757,12.7135762,0.1900751704,6.146047865,67586.46472,74287.08444,6.499074121,297.9744442,60.89467185,42.05865389,633.7541545,4.530448687,14.94271268,0.013075217,0.0002891882045,2.358581733e+11,2.184686964e+11,1.968294593e+11,1.843681559e+11,1.572358539e+11,1.554064745e+11,1.155365916e+11,1.344378649e+11,7.19317965e+10,1.222527296e+11,2.54844463e+10,1.929610168,1.542126464,5.273901243,1090.820048,1705.894026,0.007899699562,0.06935629198,60,100,10,72,0,88.65409066,31.00481626,34,0.0001,500,1.1,-0
59.8,0.002271743585,12.65939828,0.1898308559,6.186466304,67714.62572,74426.88894,6.498116259,297.9775669,61.88867012,41.81171475,637.6541163,4.531223398,14.96817402,0.01337676108,0.0002978900864,2.374857509e+11,2.201435096e+11,1.983020644e+11,1.860582865e+11,1.585021443e+11,1.571668466e+11,1.164923312e+11,1.362390174e+11,7.256153008e+10,1.241118197e+11,2.586555853e+10,1.942925756,1.546994659,5.291176987,1094.856676,1704.806924,0.007907925589,0.06937986517,60,100,10,72,0,89.54364423,29.02617618,34,0.0001,500,1.1,-0
60,0.002220891751,12.71159523,0.1898965832,6.226898111,67843.02884,74566.89861,6.496373985,297.9788348,62.29302128,41.5648159,641.5594304,4.531767897,14.99318493,0.01368268692,0.000306791998,2.391172383e+11,2.218249606e+11,1.997743702e+11,1.877568722e+11,1.597661688e+11,1.589395133e+11,1.174478886e+11,1.380524949e+11,7.31911439e+10,1.25979146e+11,2.624816601e+10,1.956273331,1.551868261,5.30866959,1098.852021,1703.716709,0.007868520254,0.06990026427,60,100,10,72,0,90.81758154,29.17040818,34,0.0001,500,1.1,-0
60.2,0.002271159974,12.67306493,0.1896990416,6.266796945,67972.61382,74708.16421,6.494659639,297.985416,64.39611626,41.31795747,645.469925,4.532746613,15.01892628,0.0139926353,0.0003158840368,2.407494766e+11,2.235128833e+11,2.012463296e+11,1.894636367e+11,1.610278877e+11,1.607238649e+11,1.184032907e+11,1.398777713e+11,7.382083076e+10,1.278543007e+11,2.663219118e+10,1.96962705,1.55681117,5.325704884,1102.80042,1702.556462,0.007851298175,0.07030988091,60,100,10,76,0,92.79063687,28.74318263,33,0.0001,500,1.1,-0
60.4,0.002272088811,12.68824394,0.1897351945,6.306821256,68102.71591,74850.00788,6.493893064,297.9911315,66.22622251,41.07114624,649.3859588,4.533818447,15.04479007,0.01430692322,0.0003251797514,2.423840963e+11,2.252076169e+11,2.027178671e+11,1.911789866e+11,1.622870779e+11,1.625202573e+11,1.193585473e+11,1.417152944e+11,7.44507909e+10,1.297375366e+11,2.701767645e+10,1.983000251,1.56181863,5.343035657,1106.640412,1701.364439,0.007876447864,0.07063788597,60,100,10,76,0,95.44682907,30.2104719,33,0.0001,500,1.1,-0
60.6,0.002265249661,12.7250106,0.1897819617,6.346919751,68233.39649,74992.43606,6.49563238,297.994918,67.44104623,40.82438112,653.3074093,4.53477959,15.0703049,0.01462547007,0.0003346779032,2.440213089e+11,2.269091621e+11,2.041889298e+11,1.929028475e+11,1.635436628e+11,1.643283531e+11,1.203136733e+11,1.435648091e+11,7.508121809e+10,1.316286552e+11,2.740458294e+10,1.996394665,1.566830212,5.360662977,1110.41838,1700.151964,0.00788702625,0.07046000887,60,100,10,76,0,98.40663185,31.58606551,33,0.0001,500,1.1,-0
60.8,0.002283383157,12.74433954,0.1897797873,6.386896751,68364.51609,75135.33514,6.497074816,297.9964254,67.92559847,40.57766118,657.234207,4.535760904,15.09569252,0.01494830252,0.0003443811836,2.456602992e+11,2.286176051e+11,2.056594625e+11,1.946352714e+11,1.647975409e+11,1.661479889e+11,1.212686775e+11,1.454262329e+11,7.571230509e+10,1.335275872e+11,2.779289543e+10,2.009803623,1.57184402,5.378622119,1114.131189,1698.933943,0.007892290919,0.07001049651,60,100,10,76,0,100.6655219,32.51697298,33,0.0001,500,1.1,-0
61,0.002244822801,12.78468429,0.1898009121,6.427316494,68495.96188,75278.5367,6.497780141,297.9951674,67.52032872,40.33098453,661.1662771,4.53651567,15.12059705,0.0152754584,0.0003542929491,2.473027752e+11,2.303330796e+11,2.071294098e+11,1.963763418e+11,1.660486104e+11,1.679790383e+11,1.222235644e+11,1.47299518e+11,7.634424543e+10,1.354343001e+11,2.818260572e+10,2.023241099,1.576834717,5.396912467,1117.809634,1697.677021,0.007922960166,0.07023189169,60,100,10,76,0,102.3564301,32.81803793,33,0.0001,500,1.1,-0
61.2,0.002291130615,12.76113222,0.1896734899,6.467136327,68627.67811,75422.09037,6.497943514,297.9959684,67.77885306,40.08435095,665.1035078,4.537583027,15.14598622,0.01560685864,0.0003644111843,2.489460731e+11,2.320555273e+11,2.085987351e+11,1.981259343e+11,1.672968497e+11,1.69821105e+11,1.231783379e+11,1.491843289e+11,7.697720232e+10,1.373485859e+11,2.857367445e+10,2.036685297,1.581861442,5.415070274,1121.43548,1696.445887,0.007884835375,0.0700384437,60,100,10,76,0,103.7666762,32.2386718,33,0.0001,500,1.1,-0
61.4,0.002219589817,12.85008596,0.1898547618,6.507522101,68759.65147,75565.81089,6.498600628,297.9925999,66.68945013,39.83776039,669.0460191,4.538155401,15.17037989,0.01594267033,0.00037474606,2.505938808e+11,2.337853301e+11,2.100673648e+11,1.998844325e+11,1.685420768e+11,1.716744381e+11,1.24132992e+11,1.510810035e+11,7.761140187e+10,1.392706931e+11,2.896614439e+10,2.050166393,1.586846107,5.43366107,1125.020139,1695.1785,0.007903105381,0.07018594301,60,100,10,76,0,105.1109917,32.34324516,33,0.0001,500,1.1,-0
61.6,0.002175532866,12.89211381,0.1898006311,6.547935754,68891.82966,75709.67184,6.498138075,297.9880938,65.22929179,39.59120472,672.9935392,4.538389725,15.19404834,0.01628291021,0.0003853003323,2.522453082e+11,2.355226792e+11,2.115352518e+11,2.016519066e+11,1.697842224e+11,1.735388704e+11,1.250875215e+11,1.529894411e+11,7.824703475e+10,1.412005969e+11,2.93600096e+10,2.063677102,1.591750745,5.452187327,1128.648946,1693.913674,0.007877277246,0.0701809437,60,100,10,76,0,106.1891078,31.02390198,33,0.0001,500,1.1,-0
61.8,0.002216471916,12.86033366,0.1895611587,6.587710433,69024.25033,75853.84861,6.497600626,297.9885261,65.36963032,39.34468255,676.9459067,4.538891495,15.21811836,0.01662746532,0.000396070797,2.538975994e+11,2.372674946e+11,2.130023733e+11,2.034282062e+11,1.710233053e+11,1.754139718e+11,1.260419219e+11,1.54909253e+11,7.888424348e+10,1.43138093e+11,2.975523234e+10,2.077194878,1.596672463,5.470104701,1132.361124,1692.680438,0.007819073863,0.06996252033,60,100,10,76,0,107.4574978,29.21707237,33,0.0001,500,1.1,-0
62,0.00225188646,12.84644896,0.189367066,6.627346706,69156.95423,75998.36955,6.496654154,297.9912352,66.25091816,39.09819889,680.9033587,4.539551457,15.24233311,0.01697645749,0.0004070659583,2.555509769e+11,2.390200463e+11,2.144686648e+11,2.052136578e+11,1.722591891e+11,1.772998855e+11,1.269961786e+11,1.568406564e+11,7.952325156e+10,1.450833949e+11,3.015184985e+10,2.090721541,1.601638836,5.487822576,1136.032542,1691.442248,0.007833045511,0.06946788832,60,100,10,76,0,108.9375298,28.95353629,33,0.0001,500,1.1,-0
62.2,0.002251556695,12.85078226,0.1892267439,6.667023134,69290.01733,76143.26928,6.497041357,297.99261,66.69901951,38.85175471,684.8658458,4.540217166,15.26647262,0.0173298125,0.0004182847593,2.572065317e+11,2.407803165e+11,2.159340956e+11,2.070082096e+11,1.73491879e+11,1.791963008e+11,1.279502806e+11,1.587833766e+11,8.016420731e+10,1.470363996e+11,3.054984312e+10,2.104266017,1.606625696,5.505775836,1139.665192,1690.188036,0.007843544807,0.06946666056,60,100,10,76,0,110.7972528,29.45465507,33,0.0001,500,1.1,-0
62.4,0.002213832283,12.90728009,0.1893290144,6.707077449,69423.40814,76288.46893,6.497691825,297.9912849,66.26616298,38.60534763,688.8332845,4.540628533,15.29006661,0.01768755219,0.0004297302508,2.588654212e+11,2.425484586e+11,2.173986241e+11,2.08811951e+11,1.747213409e+11,1.811030759e+11,1.289042126e+11,1.607373126e+11,8.080727929e+10,1.489971329e+11,3.09492164e+10,2.117837775,1.611585256,5.524038926,1143.210588,1688.901659,0.00786959809,0.06958178666,60,100,10,76,0,112.4964111,29.5799691,33,0.0001,500,1.1,-0
62.6,0.00222265547,12.89996915,0.1892556753,6.746975084,69557.07512,76434.01492,6.498768239,297.9934588,66.97757074,38.35897682,692.805642,4.541196321,15.31392556,0.01804970063,0.0004414054687,2.605261936e+11,2.44324613e+11,2.188622132e+11,2.106249637e+11,1.75947553e+11,1.830200609e+11,1.298579577e+11,1.627023477e+11,8.145262865e+10,1.509656217e+11,3.134997439e+10,2.131424937,1.616559593,5.541901189,1146.655021,1687.611093,0.007857607534,0.06990669267,60,100,10,76,0,113.9387865,28.83535192,33,0.0001,500,1.1,-0
62.8,0.002186425369,12.942596,0.1892322001,6.787133405,69690.93199,76579.70827,6.499680192,297.992472,66.65394081,38.11264112,696.7828708,4.541491465,15.3371957,0.01841628776,0.0004533135032,2.621902155e+11,2.461089141e+11,2.203248285e+11,2.124473202e+11,1.771705065e+11,1.84947097e+11,1.308114974e+11,1.646783479e+11,8.210040757e+10,1.529418928e+11,3.1752122e+10,2.145038685,1.621511474,5.560102296,1149.951995,1686.302519,0.007870267974,0.06987785283,60,100,10,76,0,114.9500418,29.26849134,33,0.0001,500,1.1,-0
63,0.00219634067,12.95770562,0.1892303661,6.827050218,69824.90662,76725.54568,6.500450843,297.9922118,66.56841175,37.86633853,700.7648837,4.541851509,15.36051072,0.01878733033,0.0004654568392,2.638560227e+11,2.479014738e+11,2.217864417e+11,2.142790693e+11,1.783902097e+11,1.868840038e+11,1.317648132e+11,1.666651477e+11,8.275075407e+10,1.549259605e+11,3.215566214e+10,2.158667038,1.626457601,5.578216462,1153.282294,1685.005091,0.007844733102,0.0697744439,60,100,10,76,0,115.5984182,28.66643941,33,0.0001,500,1.1,-0
63.2,0.002139459963,12.99367641,0.1892015896,6.867515529,69958.93727,76871.40283,6.500538453,297.991126,66.21092487,37.62006726,704.7516377,4.541936351,15.38332739,0.01916287651,0.0004778396948,2.655256815e+11,2.497024814e+11,2.232470196e+11,2.161203277e+11,1.796066567e+11,1.888306746e+11,1.327178835e+11,1.686626543e+11,8.340381762e+10,1.569179029e+11,3.25606093e+10,2.172326902,1.631374543,5.596357285,1156.585718,1683.669575,0.007887663309,0.07033961364,60,100,10,76,0,115.9384713,28.30175864,33,0.0001,500,1.1,-0
63.4,0.002154563567,13.028285,0.1892548739,6.907665886,70093.0179,77017.30265,6.501733313,297.9880346,65.19120059,37.37382413,708.7429971,4.54198667,15.40592893,0.0195429092,0.0004904632325,2.671969038e+11,2.515120251e+11,2.247065449e+11,2.17971103e+11,1.808198877e+11,1.907868952e+11,1.336706893e+11,1.70670649e+11,8.405970817e+10,1.589177144e+11,3.296696322e+10,2.185999557,1.636265787,5.614695439,1159.958992,1682.357659,0.007852593745,0.06968103658,60,100,10,76,0,116.2452687,27.63706761,33,0.0001,500,1.1,-0
63.6,0.002170067529,13.0280056,0.1892128011,6.947844141,70227.05085,77163.20613,6.502564152,297.9909821,66.1653411,37.12761065,712.7390322,4.54217939,15.42874707,0.0199275199,0.0005033337291,2.688696566e+11,2.533302999e+11,2.261649829e+11,2.19831576e+11,1.82029893e+11,1.927526276e+11,1.346232067e+11,1.726890983e+11,8.471857966e+10,1.609255394e+11,3.337475063e+10,2.199684734,1.641174862,5.632285484,1163.268856,1681.036703,0.007865289698,0.06964091365,60,100,10,76,0,116.0683049,26.24589023,33,0.0001,500,1.1,-0
63.8,0.002132172129,13.06093028,0.1891339188,6.988219986,70360.97047,77308.94112,6.503413109,297.9894859,65.66983063,36.8814255,716.7396712,4.54211667,15.4510457,0.02031671258,0.0005164530073,2.70545602e+11,2.551573873e+11,2.276223193e+11,2.217017558e+11,1.832367295e+11,1.947276678e+11,1.355754163e+11,1.747177782e+11,8.538052563e+10,1.629413871e+11,3.378397422e+10,2.21339603,1.64605765,5.650349492,1166.574651,1679.710275,0.007871076877,0.06966137039,60,100,10,76,0,115.5637424,26.83727676,33,0.0001,500,1.1,-0
64,0.002098065973,13.09762802,0.1891225391,7.028434143,70494.70928,77454.45508,6.504551296,297.9884307,65.31965131,36.6352645,720.744782,4.541867091,15.47298155,0.02071052104,0.0005298244677,2.722246053e+11,2.56993456e+11,2.290785378e+11,2.235817086e+11,1.844404423e+11,1.96711875e+11,1.365272979e+11,1.767565254e+11,8.604564757e+10,1.649653198e+11,3.419464634e+10,2.227132344,1.650895113,5.668256415,1169.908313,1678.406033,0.007832468434,0.06985813129,60,100,10,76,0,114.7183728,25.96081706,33,0.0001,500,1.1,-0
64.2,0.00219688972,13.04302259,0.1889894399,7.068310503,70628.97487,77600.65223,6.503042186,297.9937625,67.09220704,36.38913301,724.7545099,4.542360558,15.4962019,0.02110874088,0.0005434450333,2.739024679e+11,2.588385558e+11,2.305336273e+11,2.25471476e+11,1.856410921e+11,1.987050914e+11,1.37478833e+11,1.788051504e+11,8.671402944e+10,1.669973856e+11,3.460677686e+10,2.240859326,1.655834683,5.68557763,1173.192185,1677.02707,0.007845710739,0.06976368868,60,100,10,80,0,113.416838,25.21369938,32,0.0001,500,1.1,-0
64.4,0.002196184362,13.04952406,0.1889141106,7.108306331,70763.08904,77746.73577,6.501340622,297.9971866,68.23275689,36.14303867,728.7690936,4.542916913,15.51951948,0.02151160178,0.0005573235456,2.755823754e+11,2.606927725e+11,2.319875694e+11,2.27371154e+11,1.8683873e+11,2.00707216e+11,1.38430002e+11,1.808635172e+11,8.738576422e+10,1.690376834e+11,3.502038494e+10,2.254603036,1.660845093,5.703365496,1176.397039,1675.637574,0.007861040219,0.06983281136,60,100,10,80,0,112.7285558,26.62723497,32,0.0001,500,1.1,-0
64.6,0.002174475422,13.08553305,0.1889692376,7.148786315,70897.18758,77892.79647,6.499044967,297.9959573,67.82243305,35.89698063,732.7884926,4.543346997,15.54256893,0.02191906488,0.0005714611508,2.772650364e+11,2.625562207e+11,2.334403549e+11,2.292807727e+11,1.880334342e+11,2.027180941e+11,1.393807894e+11,1.829314238e+11,8.806091297e+10,1.710862627e+11,3.54354809e+10,2.268369275,1.665849108,5.721822829,1179.519827,1674.212167,0.00791331688,0.06990040532,60,100,10,80,0,112.7130592,27.53466837,32,0.0001,500,1.1,-0
64.8,0.002119256961,13.15384793,0.1890477694,7.189507614,71031.45563,78038.92974,6.497783702,297.9919262,66.47436146,35.65095361,736.8125456,4.543342889,15.56473887,0.02233109834,0.0005858598508,2.789514842e+11,2.644291011e+11,2.348919732e+11,2.312004103e+11,1.892252755e+11,2.047376217e+11,1.403311794e+11,1.850087151e+11,8.873954365e+10,1.731432184e+11,3.585208328e+10,2.282166494,1.670784049,5.740518691,1182.68016,1672.777597,0.007919416004,0.06987255892,60,100,10,80,0,113.617157,26.97937531,32,0.0001,500,1.1,-0
65,0.002054998083,13.21591042,0.189090545,7.230815812,71165.99409,78185.248,6.497353242,297.9855374,64.33375905,35.40494894,740.8409167,4.542878452,15.58599015,0.02274761113,0.0006005174406,2.80641896e+11,2.663114669e+11,2.363424413e+11,2.3312996e+11,1.90414381e+11,2.067655462e+11,1.412811657e+11,1.870950696e+11,8.94216494e+10,1.752084947e+11,3.627018354e+10,2.295996142,1.675623296,5.759266694,1185.810992,1671.304573,0.007982657021,0.07007604981,60,100,10,80,0,115.0204669,25.44626514,32,0.0001,500,1.1,-0
65.2,0.002050421043,13.24391801,0.1891084229,7.272062056,71300.83721,78331.88776,6.497246411,297.9816854,63.04057138,35.1589623,744.8735381,4.542357849,15.60704511,0.02316870307,0.000615442006,2.823343446e+11,2.682036867e+11,2.377917393e+11,2.350696825e+11,1.916007835e+11,2.088019324e+11,1.422307294e+11,1.891905003e+11,9.010734258e+10,1.772823484e+11,3.668982946e+10,2.309842456,1.6804216,5.777537204,1188.857827,1669.82884,0.007978348939,0.07001467811,60,100,10,80,0,116.596546,22.96960081,32,0.0001,500,1.1,-0
65.4,0.002031058876,13.28585437,0.1892018845,7.313507745,71435.99322,78478.84405,6.498365384,297.979074,62.1621626,34.91299208,748.9103278,4.541724727,15.62782483,0.02359435985,0.0006306348542,2.840292377e+11,2.701058412e+11,2.392398823e+11,2.370195689e+11,1.927845965e+11,2.108466235e+11,1.431798649e+11,1.912947744e+11,9.079663105e+10,1.793648144e+11,3.711102888e+10,2.323708767,1.68520367,5.795557224,1191.816751,1668.331265,0.008007863923,0.07017557814,60,100,10,80,0,118.2169546,21.14621241,32,0.0001,500,1.1,-0
65.6,0.002051791279,13.29680138,0.1891769354,7.354696147,71571.37131,78626.05563,6.499867814,297.9792642,62.226237,34.66703807,752.951249,4.541186176,15.64867019,0.02402460595,0.0006460984871,2.857252687e+11,2.720180014e+11,2.406868879e+11,2.389796189e+11,1.939659348e+11,2.128994806e+11,1.441285694e+11,1.93407673e+11,9.148951535e+10,1.814559374e+11,3.753379138e+10,2.337584388,1.689994726,5.813196427,1194.801109,1666.843344,0.007980647044,0.06985533734,60,100,10,80,0,119.3867891,19.58738028,32,0.0001,500,1.1,-0
