time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
h,g/L,mg/L,O2  (%),g/L,L,Kg,pH,K,kJ,centPoise,h,g/L,g/L,g/L,g/L,-,-,-,-,-,-,-,-,-,-,-,-,%,(mg L^{-1}),PAA (g L^{-1}),NH3 (g L^{-1}),hr^{-1},hr^{-1},L/h,RPM,PAA flow (L/h),L/h,L/h,L/h,L/h,L/hr,L/h,L/h,bar,L/h
0.2,0.9722977982,14.73757696,0.2162101302,0.001,57924.5645,60617.91997,6.447557673,297.5627841,292.0915719,4.082431308,0.1018810599,0.1776415879,0.3386313692,8.837032279e-29,5.307689313e-33,2013249.757,44400.52691,651.1733364,7.15506317,0.06287376851,0.0004605679309,2.895378325e-06,1.596409011e-08,7.852766789e-11,3.491538408e-13,7.494682077e-14,1.647086106e-05,0.08794414972,0.2324263256,1518.623201,1614.524019,0.008202126538,0.07971936341,30,100,5,8,0,29.0958714,0.0001,22,306.6877874,0,0.6,-0
0.4,1.017038938,14.7357076,0.2087394817,0.0009993631883,57931.99013,60629.81585,6.490697612,297.8556029,370.1222669,4.166456491,0.2065589626,0.187838993,0.3427898989,1.74544458e-25,2.05788905e-29,3960499.913,175391.6888,5156.670746,113.5111495,1.997362277,0.02928112734,0.0003680020596,4.04927444e-06,3.96457395e-08,3.493133708e-10,7.497631705e-11,3.240176414e-05,0.09976160237,0.2629663909,1526.540837,1618.152429,0.008221741862,0.07964516755,30,100,5,8,0,50.07280212,0.0001,22,87.44327226,0,0.6,-0
0.6,1.060341534,14.7126178,0.206791835,0.0009987122236,57940.19615,60642.5036,6.53874347,297.8388456,365.6561206,4.252033532,0.3141818225,0.1981339372,0.3475805325,1.494617798e-23,2.635097025e-27,5853483.941,389947.3319,17230.0415,569.7049014,15.05310105,0.3312888053,0.006248837631,0.0001031556865,1.514426643e-06,1.997827239e-08,4.287845383e-09,4.788870351e-05,0.1037818341,0.2739059824,1534.386087,1621.749473,0.008239093047,0.07924903352,30,100,5,8,0,54.17225814,0.0001,22,0.0001,0,0.6,-0
0.8,1.102409808,14.71371099,0.2063447301,0.0009981109833,57945.35131,60652.13569,6.57166182,298.2132947,465.4674748,4.339121652,0.4248919867,0.208509471,0.3529863262,3.506823324e-22,8.231974731e-26,7701895.123,685355.1521,40437.9132,1784.811433,62.93428519,1.847919482,0.04649292649,0.001023471127,2.003021054e-05,3.518560389e-07,7.551243529e-08,6.301098213e-05,0.106258733,0.2778145333,1542.279219,1625.423477,0.008264140192,0.07851166799,30,100,5,8,0,39.17532756,0.0001,22,110.4628367,0,0.6,-0
1,1.143136171,14.70931868,0.2062187103,0.0009975736167,57946.65879,60657.92282,6.578726033,298.0764881,428.9984075,4.427684792,0.5388318381,0.2190118437,0.3590074999,4.051854959e-21,1.188463687e-24,9514049.767,1059153.012,78206.53387,4319.041999,190.5190583,6.997011238,0.2201514863,0.006059558726,0.0001482520205,3.252641521e-06,6.980104008e-07,7.783663764e-05,0.1084877292,0.2845625976,1550.216602,1629.196622,0.008299288499,0.07798317835,30,100,5,8,0.5180311802,19.58766378,123.2674227,22,11.04628367,0,0.6,-0
1.2,1.182005402,14.67778889,0.2059417903,0.0009970721168,57946.1467,60661.9045,6.567671941,297.9661607,399.5873221,4.517703602,0.656171557,0.2297889775,0.3657051209,2.991809128e-20,1.053260261e-23,11297950.08,1509109.263,133829.5387,8876.866455,470.2494259,20.73805996,0.7834181165,0.02588701576,0.0007602612761,2.000684639e-05,4.293154154e-06,9.243113794e-05,0.110754876,0.2913631329,1558.17971,1633.008686,0.008327637705,0.07845557939,30,100,5,8,1.038657981,9.79383189,81.25933441,22,1.104628367,0,0.6,-0
1.4,1.219396653,14.65421386,0.2056934744,0.0009965874929,57944.78462,60665.04663,6.548140453,297.9002342,382.0126663,4.609165242,0.7770910274,0.2407769493,0.3730286042,1.622133342e-19,6.666776528e-23,13060869.9,2033197.569,210469.3327,16299.65906,1008.143404,51.90507724,2.289046195,0.08829507063,0.003026830267,9.291249612e-05,1.993627588e-05,0.000106853992,0.1131216559,0.2981159736,1566.113463,1636.834302,0.008326586825,0.07835157621,30,100,5,8,1.560361603,4.896915945,47.09071037,22,0.1104628367,0,0.6,-0
1.6,1.254230939,14.63435242,0.2054853574,0.0009961217219,57942.11379,60666.87982,6.523571404,298.0882732,432.1392008,4.702058708,0.9017718633,0.2520721211,0.3810333531,7.00549019e-19,3.292409189e-22,14809825.35,2629540.019,311148.1848,27555.89345,1949.101509,114.7569324,5.787005267,0.2552346489,0.01000394583,0.0003508719447,7.528190252e-05,0.0001211626003,0.115606045,0.3032018257,1574.045641,1640.684224,0.008391919788,0.078773929,30,100,5,8,0,0,14.12721311,22,59.23991325,0,0.6,-0
1.8,1.286702512,14.62113907,0.2053457431,0.0009956525517,57939.42751,60668.69171,6.500189298,298.0122307,411.8687166,4.796376269,1.030401448,0.2636170562,0.3896675523,2.542455361e-18,1.344844603e-21,16551776.68,3296486.93,438772.0122,43736.45931,3482.294472,230.7808887,13.09896854,0.6502104067,0.02868045476,0.001131302771,0.0002427128774,0.0001354139063,0.1182111159,0.3105837606,1581.905733,1644.523485,0.008392037228,0.07869979933,30,100,5,8,0,0,75.75389807,22,5.923991325,0,0.6,-0
2,1.31655367,14.59867423,0.2051473026,0.0009951823292,57936.84921,60670.60471,6.478492617,297.9522931,395.8917211,4.892109376,1.163162628,0.2754606113,0.3989561789,8.048231488e-18,4.732649845e-21,18293118.33,4032536.054,596117.178,66045.09924,5845.780845,430.6849144,27.17445408,1.499397917,0.07351298344,0.003221109831,0.0006910213651,0.0001496602243,0.1209387545,0.3182527398,1589.729979,1648.347319,0.008470254262,0.07883395356,30,100,5,8,0,0.442352996,51.41917477,22,0.5923991325,0,0.6,-0
2.2,1.343957486,14.57394303,0.2049153069,0.0009946812613,57936.10826,60674.35247,6.471349958,297.918031,386.7588848,4.989253491,1.300247313,0.2876098003,0.4088908895,2.280835696e-17,1.476145264e-20,20039899.63,4836378.516,785851.0676,95793.39329,9331.061027,756.5858254,52.53602739,3.189995702,0.1721044954,0.008293462061,0.001779072846,0.0001639510455,0.1237936846,0.3260621562,1597.487586,1652.106027,0.008462872709,0.07894040979,30,100,5,8,0,9.561648581,31.7696803,22,0.05923991325,0,0.6,-0
2.4,1.368554273,14.55267299,0.2047054303,0.0009941377346,57937.73734,60680.47111,6.480255073,298.0691108,427.0315599,5.087807148,1.441855746,0.3001219552,0.4195095833,5.899403726e-17,4.167565253e-20,21798004.17,5706841.564,1010519.329,134390.6132,14286.70644,1264.321652,95.81857815,6.349778305,0.3738674045,0.01965075535,0.004215110779,0.0001783345046,0.1267843302,0.3326486554,1605.094472,1655.782365,0.008447127311,0.07930188708,30,100,5,8,0,21.49566407,9.530904089,22,43.45770191,0,0.6,-0
2.6,1.390652349,14.52106401,0.204417765,0.0009935654471,57941.0248,60688.24915,6.5002215,298.0221813,414.5209728,5.187769439,1.588190007,0.3129599849,0.4307768802,1.413192941e-16,1.082188598e-19,23573083.07,6642907.06,1272553.869,183336.7911,21121.86144,2025.917435,166.4101867,11.95202797,0.7626710483,0.0434220653,0.009313481161,0.0001928568348,0.1299111253,0.3412141184,1612.639262,1659.397437,0.008456997529,0.07928387936,30,100,5,8,0,29.86156974,58.83653614,22,4.345770191,0,0.6,-0
2.8,1.410111091,14.50182313,0.2042170059,0.0009929951228,57944.40295,60696.12098,6.520139573,297.9836562,404.2500311,5.289138677,1.7394501,0.3261530677,0.4427130361,3.171149587e-16,2.616891927e-19,25370478.44,7643696.986,1574275.885,244215.0303,30309.22155,3132.153566,277.1972525,21.45008851,1.474652653,0.09041003876,0.01939054347,0.0002075617414,0.1331732336,0.3501385321,1620.139365,1662.995396,0.008474287022,0.07927896591,30,100,5,8,0,30.25597605,44.10441585,22,0.4345770191,0,0.6,-0
3,1.426896482,14.48240792,0.2040417462,0.0009924530319,57946.28172,60702.49389,6.529684813,297.9635057,398.8774763,5.391912612,1.895834105,0.3396918287,0.4553038895,6.723578489e-16,5.948417203e-19,27195511.16,8708424.11,1917863.423,318671.4988,42384.74069,4694.739685,445.3525269,36.93873515,2.721864701,0.1787790461,0.03834084438,0.0002224927554,0.1365685584,0.3592596092,1627.646164,1666.622586,0.008489758351,0.0790584043,30,100,5,8,0,22.71870814,31.99702425,22,0.04345770191,0,0.6,-0
3.2,1.455990676,14.45473798,0.2038103119,0.0009919264283,57947.29979,60708.48296,6.520026987,297.9572249,397.202781,5.496095201,2.057562937,0.3536763065,0.4686262485,1.357340011e-15,1.281771636e-18,29044243.06,9836403.807,2305451.718,408440.2321,57956.64876,6850.118264,693.4314228,61.37482493,4.825833405,0.3380906453,0.07250198198,0.0002376176579,0.1401069737,0.368627997,1635.081982,1670.258005,0.008433304738,0.0792960767,30,100,5,15,0,11.39721234,24.72116391,22,0.004345770191,0,0.6,-0
3.4,1.482291165,14.42238028,0.203528669,0.0009914243141,57946.83268,60713.00807,6.498189331,297.9596146,397.8399811,5.60169713,2.224884752,0.3681842799,0.4827464131,2.624162806e-15,2.634760324e-18,30913146.09,11026496.83,2739009.955,515298.8742,77699.19067,9760.929932,1050.27435,98.80842879,8.25792505,0.6146846282,0.1318076728,0.000252907585,0.1438070562,0.3783341205,1642.479301,1673.917781,0.008448013589,0.07978221868,30,100,5,15,0,3.968639957,21.33686102,22,0.0004345770191,0,0.6,-0
3.6,1.505013348,14.37821838,0.2031341755,0.0009909162262,57946.62115,60717.77684,6.479207077,297.9673687,399.9076182,5.708727708,2.398046071,0.3831626659,0.4976070616,4.880836486e-15,5.192146794e-18,32808362.4,12277558.53,3220331.426,641055.4353,102351.3542,13618.0885,1552.048963,154.6583638,13.6904314,1.07895162,0.2313459491,0.0002684127872,0.1476724657,0.3884180756,1649.851385,1677.553077,0.008473019001,0.07989993153,30,100,5,15,0,5.253629854,20.60434659,22,0.0001,0,0.6,-0
3.8,1.524132681,14.34909956,0.2028378035,0.0009903768889,57948.17286,60724.29839,6.473320535,297.9780637,402.7595378,5.817197133,2.577300446,0.3985940092,0.5131837077,8.776470799e-15,9.862072888e-18,34736340.74,13588882.88,3751272.486,787635.5595,132743.2241,18648.59694,2244.324136,236.1612639,22.07506326,1.836488062,0.3937490621,0.0002841860231,0.1516994375,0.3988922859,1657.163531,1681.120337,0.008476147597,0.07985994486,30,100,5,15,0,14.08318019,21.74714947,22,0.0001,0,0.6,-0
4,1.539473497,14.31094349,0.2024942747,0.000989799549,57951.95098,60733.04441,6.482836247,297.9913752,406.3094525,5.92711065,2.762884334,0.4145324334,0.5295238916,1.530423195e-14,1.811555455e-17,36703548.48,14959741.13,4333389.333,956925.9181,169757.2666,25110.67887,3182.283159,352.6230884,34.70955915,3.039798492,0.6516998945,0.0003002802038,0.1558933057,0.4097716045,1664.360225,1684.60405,0.008466625347,0.08000787305,30,100,5,15,0,25.23353093,24.15508321,22,0.0001,0,0.6,-0
4.2,1.577629741,14.26357535,0.2021546927,0.0009891984126,57957.19229,60744.66912,6.503106713,298.0024504,409.2633206,6.038491474,2.955118861,0.4310029234,0.5466434235,2.601804666e-14,3.237671951e-17,38700183.23,16389998.72,4968696.009,1151113.098,214434.1511,33320.66184,4436.632478,516.5534709,53.42705271,4.915420521,1.053742852,0.0003166151337,0.1602625496,0.4211231937,1671.438177,1688.577655,0.008513184725,0.0800870367,30,100,5,15,0,32.56898362,27.84472899,30,0.0001,0,0.6,-0
4.4,1.612636931,14.22911922,0.2018437859,0.0009886014267,57962.2785,60756.1401,6.51981779,298.0120356,411.8200909,6.151322204,3.154141309,0.4480210484,0.5645442118,4.302737043e-14,5.613240735e-17,40715780.2,17877157.21,5657565.509,1371669.283,267651.6039,43579.93728,6081.033508,741.996946,80.42831484,7.752788252,1.661893526,0.0003331051978,0.1648070249,0.4329515483,1678.445378,1692.535965,0.00854415847,0.08009560998,30,100,5,15,0,31.81026164,31.24241474,30,0.0001,0,0.6,-0
4.6,1.644440181,14.1843824,0.2014620763,0.0009880305883,57965.88224,60766.14457,6.52435044,298.021282,414.2867439,6.265626665,3.360282925,0.4656013973,0.5832420789,6.954983219e-14,9.492758152e-17,42756303.91,19420333.19,6401719.136,1620789.232,330579.7379,56284.0097,8213.479547,1048.137335,118.8204889,11.9759037,2.566993721,0.0003497991934,0.1695293212,0.4452451102,1685.446675,1696.517732,0.008492210414,0.07999448769,30,100,5,15,0,24.41319865,34.55813414,30,0.0001,0,0.6,-0
4.8,1.672241889,14.13252345,0.2010098516,0.0009874908372,57967.64677,60774.30562,6.513989601,298.0305482,416.7588858,6.381431084,3.5738992,0.4837950073,0.6027894724,1.102940283e-13,1.57266949e-16,44828347.76,21018828.64,7202799.312,1900752.296,404502.7348,71889.36053,10952.70139,1459.352072,172.7422097,18.17651443,3.895812476,0.0003667510625,0.1744367419,0.4580169784,1692.456041,1700.532287,0.008462550173,0.07997408119,30,100,5,15,0,15.2316309,38.12757697,30,0.0001,0,0.6,-0
5,1.695019837,14.0857266,0.2005915657,0.0009869670426,57968.40328,60781.44905,6.494781098,298.0387442,418.9456437,6.498724777,3.795166696,0.5027550189,0.6233423765,1.71242733e-13,2.545485752e-16,46938834.63,22670627.32,8060648.199,2212896.039,490427.2685,90806.23453,14415.794,2001.534955,246.8823305,27.06559981,5.80064364,0.0003840174428,0.1795531806,0.4713400106,1699.384569,1704.550757,0.008448012426,0.0805593513,30,100,5,15,0,10.20427867,42.053145,30,0.0001,0,0.6,-0
5.2,1.713190707,14.04393219,0.2002206237,0.0009864498945,57968.68507,60788.1102,6.479179354,298.0457511,420.8151932,6.617541433,4.024494799,0.5223854567,0.644800946,2.612011057e-13,4.041348995e-16,49096167.14,24375618.97,8976648.318,2559453.45,589752.3503,113581.7203,18758.67733,2709.691871,347.7316892,39.65607442,8.498440925,0.0004016670782,0.1848872139,0.4852446677,1697.527197,1705.993927,0.008441813701,0.08059555939,30,100,0,15,0,12.84168854,45.95684516,30,0.0001,0,0.6,-0
5.4,1.72687011,13.99603162,0.1998098095,0.0009859019429,57970.73257,60796.52886,6.475186753,298.0512018,422.2696295,6.73789305,4.262190366,0.54264594,0.66711679,3.919257364e-13,6.302543605e-16,51307914.73,26133469.19,9951529.146,2942334.669,703829.8099,140785.1358,24153.42288,3624.509687,483.2063534,57.24143965,12.26622741,0.0004197618958,0.1904291248,0.4997121163,1695.551236,1707.362969,0.008381388122,0.08044939024,30,100,0,15,0,21.67965333,49.76563953,30,0.0001,0,0.6,-0
5.6,1.735512563,13.95537104,0.1994564565,0.000985318926,57974.85996,60807.01439,6.482833192,298.056418,423.6616257,6.859807891,4.508659571,0.5636165733,0.690376276,5.799878673e-13,9.68347672e-16,53582884.83,27944706.68,10986557.04,3363835.582,834250.7223,173097.1984,30811.33689,4797.544713,663.6820016,81.57821,17.48015422,0.0004383739514,0.196187664,0.5147485256,1693.440145,1708.645852,0.008352628535,0.08050514648,30,100,0,15,0,32.08812221,53.30924524,30,0.0001,0,0.6,-0
5.8,1.74079324,13.90570057,0.1990421908,0.0009847120917,57980.45504,60818.99102,6.498241031,298.0627783,425.3591632,6.983263689,4.764028937,0.5852037392,0.7144729043,8.449586158e-13,1.462389505e-15,55927354.96,29808538.81,12081053.76,3824981.674,982122.4655,211080.0566,38926.14972,6279.895255,900.1278895,114.632628,24.56122887,0.0004575546028,0.2021545383,0.5303157657,1691.220964,1709.863562,0.008346971827,0.080157765,30,100,0,15,0,39.43698863,56.98801718,30,0.0001,0,0.6,-0
6,1.740666618,13.85172754,0.1985881142,0.0009841026651,57986.28702,60831.18097,6.514524891,298.0711335,427.5894314,7.108286629,5.028706488,0.6075293683,0.7395414465,1.21485857e-12,2.17701436e-15,58350407.36,31726131.95,13236149.72,4327970.221,1149120.235,255514.1994,48760.41032,8140.806008,1207.586101,159.1524617,34.09776124,0.0004773781539,0.2083382531,0.546417765,1688.918147,1711.048883,0.008349366517,0.08010547649,30,100,0,15,0,40.63450732,61.25888925,30,0.0001,0,0.6,-0
6.2,1.735341739,13.78873977,0.1980602472,0.0009835122848,57991.05696,60842.30483,6.522658234,298.0818319,430.4455336,7.234907606,5.303144919,0.6306553707,0.7656536403,1.727169465e-12,3.201908009e-15,60863520.55,33699066.46,14452928.22,4875005.658,1337016.061,307262.5218,60616.31109,10463.08978,1604.728617,218.6769519,46.84744353,0.0004979385131,0.2147565239,0.5630920115,1686.563507,1712.238604,0.008349281627,0.08009691964,30,100,0,15,0,35.34044503,66.44792676,30,0.0001,0,0.6,-0
6.4,1.725473358,13.74226031,0.1976542112,0.0009829508814,57994.11914,60851.71868,6.518745739,298.0980439,434.7740754,7.36312421,5.587603811,0.6545149462,0.7927348106,2.427012663e-12,4.649811722e-15,63476608.77,35728286.83,15731237.55,5467373.397,1547209.119,367099.651,74788.30864,13332.69406,2112.000282,297.2742541,63.68108797,0.0005193167911,0.2214044934,0.5802766208,1684.182081,1713.454198,0.008339712844,0.07977376556,30,100,0,15,0,26.82258245,72.7437007,30,0.0001,0,0.6,-0
6.6,1.710629629,13.67831116,0.1971555895,0.0009824119839,57995.7883,60859.76474,6.503160814,298.1163303,439.6568903,7.492954518,5.88247738,0.6793354467,0.8210385978,3.373366955e-12,6.672705586e-15,66201602.99,37815764.38,17071562.17,6106747.421,1781335.198,435924.2473,91622.79402,16852.95799,2754.620866,400.1060777,85.70349179,0.000541610598,0.2283083158,0.5980765927,1681.742946,1714.679291,0.008320521367,0.08010456615,30,100,0,15,0,19.88314663,81.32530273,30,0.0001,0,0.6,-0
6.8,1.69143869,13.61636411,0.1966318972,0.0009818739659,57997.31179,60867.66482,6.485998195,298.1293304,443.1284518,7.624395593,6.188030471,0.7048654108,0.8502831015,4.636196942e-12,9.457892952e-15,69049943.96,39963286.66,18473701.92,6794185.315,2040754.013,514567.9739,111462.9456,21131.8372,3560.16672,533.059117,114.1744735,0.000564913533,0.2354582413,0.6165895842,1679.233845,1715.884458,0.008324293599,0.07961815531,30,100,0,15,0,19.17741974,91.18916057,30,0.0001,0,0.6,-0
7,1.665976966,13.54199986,0.1960250812,0.0009813140875,58000.05798,60876.79545,6.475749877,298.1340549,444.390179,7.757497613,6.504894438,0.731453833,0.88086435,6.315913561e-12,1.327946282e-14,72039917.71,42175176.55,19939482.16,7532250.489,2327685.677,604247.7777,134791.9334,26319.69801,4567.160746,704.4489967,150.8735793,0.0005893751986,0.2428878559,0.635954019,1676.581662,1717.017658,0.008328392424,0.08010642317,30,100,0,15,0,25.30456352,99.89945667,30,0.0001,0,0.6,-0
7.2,1.633728921,13.47409835,0.1954521112,0.0009807194771,58004.84199,60887.94884,6.476361009,298.1405782,446.1325462,7.892250791,6.833307886,0.7590559778,0.912735915,8.518410781e-12,1.844103527e-14,75188852.46,44453911.53,21468241.3,8321414.109,2643259.347,705787.8569,161989.7991,32547.17564,5811.692809,922.5735979,197.5762407,0.0006151373607,0.2506249448,0.6560955232,1673.767084,1718.055615,0.008367417509,0.08042004274,30,100,0,15,0,35.5033069,106.281767,30,0.0001,0,0.6,-0
7.4,1.595678044,13.41304953,0.1949435284,0.0009800919833,58011.61207,60901.09518,6.487032652,298.144941,447.2980292,8.028707774,7.173960057,0.7875921469,0.9458183538,1.139912513e-11,2.539377384e-14,78522840.17,46805662.19,23062040.26,9164209.508,2989802.915,820556.2345,193637.1917,40006.95679,7346.314412,1199.51314,256.8671005,0.0006424134839,0.2586686449,0.6770740733,1670.798992,1719.002018,0.008351404022,0.08035081679,30,100,0,15,0,45.44410413,113.5239445,30,0.0001,0,0.6,-0
7.6,1.551908934,13.35751685,0.1945072209,0.0009794467163,58019.51571,60915.37969,6.500441702,298.1444987,447.1798998,8.166863264,7.527143629,0.8170612301,0.9801167038,1.51278081e-11,3.465273884e-14,82064782.45,49235371.35,24721068.19,10061463.06,3368709.055,949575.3147,230224.9096,48876.23621,9222.61328,1547.80713,331.4286123,0.0006713909314,0.2670065843,0.698908453,1667.70197,1719.882284,0.008344491473,0.08020526754,30,100,0,15,0,51.11799587,120.2518627,30,0.0001,0,0.6,-0
7.8,1.502827733,13.2994061,0.1940732324,0.0009788018784,58027.48573,60929.74545,6.512716475,298.1421992,446.5654032,8.306730603,7.893295148,0.8474345349,1.015607717,1.99203329e-11,4.688857661e-14,85843355.74,51749953.31,26446519.83,11014615.61,3781743.91,1094070.528,272336.7283,59367.53822,11503.42086,1983.034272,424.5931097,0.0007023043118,0.2756322134,0.7215370515,1664.509142,1720.729213,0.008409260514,0.07988177204,30,100,0,15,0,51.45148279,125.5018524,30,0.0001,0,0.6,-0
8,1.445992096,13.21374883,0.1934430404,0.0009781735571,58034.54204,60943.18685,6.518047486,298.1459619,447.5711663,8.448328469,8.272906535,0.8789886941,1.052621445,2.603938684e-11,6.294143202e-14,89895900.18,54357676.8,28239853.5,12025084.65,4230680.13,1255318.242,320601.6126,71717.13317,14260.70634,2523.581426,540.2931727,0.0007354591135,0.2845787798,0.7448902236,1661.221307,1721.563446,0.008405197522,0.08015590021,30,100,0,15,0,46.88754032,130.1305183,30,0.0001,0,0.6,-0
8.2,1.383199843,13.34218045,0.1972717025,0.0009775681037,58040.26058,60955.30528,6.516514324,298.1547074,449.9091717,8.591654509,8.66631727,0.9115693354,1.090997085,3.377699934e-11,8.377902599e-14,94264345.88,57067159.91,30101952.77,13093515.68,4716793.773,1434397.292,375599.0841,86156.10109,17568.27134,3189.113572,682.734136,0.0007711983763,0.2284143775,0.5996804569,1657.864665,1722.402489,0.008384736485,0.07997900422,42,100,0,15,0,40.21033948,136.7783729,30,0.0001,0,0.6,-0
8.4,1.312945096,13.25621151,0.1973479706,0.0009769827975,58044.76414,60966.19474,6.506671272,298.1584053,450.8979123,8.73676281,9.074339156,0.9452763971,1.130875192,4.355051809e-11,1.107986178e-13,99012289.74,59892830.86,32036512.34,14222572.5,5242668.428,1633068.701,438198.86,103018.7803,21531.34302,4007.604375,857.8980161,0.0008100424012,0.2283572052,0.5978582771,1654.424738,1723.239228,0.008383544208,0.07992893539,42,100,0,15,0,34.14669798,145.2409309,30,0.0001,0,0.6,-0
8.6,1.236166181,13.16647585,0.1968310378,0.0009764039363,58048.84182,60976.68116,6.494074561,298.163625,452.2937624,8.883650564,9.497344312,0.9800958644,1.172265947,5.579288424e-11,1.455160276e-13,104207793.6,62848328.42,34045461.31,15413019.14,5809638.747,1852531.846,509086.6544,122595.0638,26247.81852,5006.657191,1071.686449,0.0008525480179,0.2346999057,0.6141866077,1650.879088,1724.049999,0.008395845578,0.07984893004,42,100,0,15,0,32.02556825,152.2526241,30,0.0001,0,0.6,-0
8.8,1.150477094,13.08766679,0.1963770981,0.0009758143856,58053.49542,60987.73302,6.484830845,298.1836947,457.6614686,9.032338848,9.935921081,1.016248992,1.215466481,7.104131561e-11,1.898503984e-13,109947763.1,65951979.29,36132189.81,16666351.65,6419475.266,2094237.785,589075.3687,145229.117,31835.1378,6219.916918,1331.292205,0.0008995080333,0.2420411999,0.6330466264,1647.17589,1724.796989,0.008426135801,0.08024471482,42,100,0,15,0,34.92556345,159.9658916,30,0.0001,0,0.6,-0
9,1.056596563,13.00608669,0.1958798646,0.0009752019481,58059.45815,61000.0817,6.481438574,298.2050205,463.366095,9.182844878,10.3906502,1.053524806,1.260289676,8.992721838e-11,2.461181174e-13,116364574.7,69226803.24,38300834.32,17984083.16,7073901.199,2359651.372,679015.0717,171292.318,38423.73784,7685.84345,1644.936455,0.0009520054504,0.2497453664,0.6528298405,1643.312373,1725.463858,0.00842177646,0.08017484487,42,100,0,15,0,41.50323537,172.9867201,30,0.0001,0,0.6,-0
9.2,0.9530246339,12.89109386,0.1951104997,0.0009745628815,58067.00132,61014.00248,6.485007702,298.2132587,465.570245,9.335192471,10.86220367,1.092151613,1.307087511,1.132149771e-10,3.171881577e-13,123648783.8,72703425.71,40556996.97,19368142,7774844.875,2650384.87,779851.6422,201205.3442,46164.38207,9449.904623,2022.337404,0.001011599247,0.2577625239,0.673633254,1639.254963,1726.033965,0.008433772714,0.08058462141,42,100,0,15,0,49.42935267,187.0821766,30,0.0001,0,0.6,-0
9.4,0.840947448,12.79296818,0.19444004,0.0009739027208,58075.84084,61029.22185,6.491584326,298.2175727,466.7247506,9.489382569,11.35107602,1.131907467,1.355719348,1.417410293e-10,4.063032821e-13,132064269,76419576.26,42906652.88,20819863.74,8523695.344,2967782.284,892446.0104,235374.6627,55209.61003,11560.02093,2473.735817,0.001080448274,0.2660810197,0.6952987299,1635.028241,1726.521405,0.008375422252,0.08058910538,42,100,0,15,0,55.92370967,197.4526708,30,0.0001,0,0.6,-0
9.6,0.7190219812,12.69860835,0.1938386583,0.0009732303536,58085.45269,61045.18336,6.497449953,298.2273767,469.349048,9.645431317,11.85794655,1.172750689,1.406328111,1.765464892e-10,5.175668961e-13,142034204.3,80430073.89,45358810,22341659.77,9322437.155,3313538.544,1017844.641,274290.5993,65744.2194,14074.90485,3011.677883,0.001162014616,0.274695825,0.7176385403,1630.642612,1726.941054,0.008394908758,0.08061692578,42,100,0,15,0,59.79982932,206.8764152,30,0.0001,0,0.6,-0
9.8,0.5889947513,12.6023924,0.193224905,0.0009725532519,58095.36696,61061.44684,6.502868618,298.2523395,476.0325999,9.803340065,12.38341252,1.214492695,1.459001373,2.188166939e-10,6.557812969e-13,154246204.7,84812101.79,47924784.41,23935978.33,10172860.02,3689258.143,1157088.236,318460.4833,77965.92351,17059.40948,3650.020054,0.001261923811,0.2836018259,0.7404413482,1626.115942,1727.309586,0.008395938642,0.0805412661,42,100,0,15,0,61.34165419,218.385412,30,0.0001,0,0.6,-0
10,0.452271408,12.51621749,0.1926705566,0.0009718785033,58105.1492,61077.57563,6.506627473,298.2683812,480.3287283,9.963097218,12.92802804,1.256706902,1.51377177,2.699271367e-10,8.266539139e-13,169919544.2,89682865.39,50619993.94,25605793.37,11076818.01,4096587.396,1311269.062,368430.3354,92092.76119,20586.89816,4404.435181,0.00139015102,0.2927721769,0.7640716954,1621.478171,1727.647809,0.008375585841,0.08020292269,42,100,0,15,0,60.7152039,235.4506672,30,0.0001,0,0.6,-0
10.2,0.310332679,12.43759347,0.1921492365,0.0009712111804,58114.50199,61093.26805,6.507328317,298.2758763,482.336541,10.12466997,13.49227946,1.298748842,1.570967058,3.314652446e-10,1.036930649e-12,191561386.2,95236571.36,53466360.79,27354804.79,12036237.9,4537205.644,1481526.593,424784.5343,108363.8977,24739.93083,5292.558653,0.001567207926,0.3021749394,0.7884707693,1616.751829,1727.973584,0.008305203323,0.0798551709,42,100,0,15,0,58.58922551,250.2605556,30,0.0001,0,0.6,-0
10.4,0.1666131895,12.37907286,0.1916580198,0.0009705520634,58123.37121,61108.47835,6.50576674,298.2842219,484.5726718,10.28798526,14.07656495,1.339107163,1.631589009,4.052411071e-10,1.294493007e-12,225691534.9,101846587.3,56497309.95,29187730.23,13053098.16,5012790.755,1669028.862,488139.2254,127038.1862,29610.28732,6333.992753,0.001846434552,0.3117741048,0.8133668212,1611.961288,1728.307658,0.008310187023,0.07987232768,42,100,0,15,0,56.18762819,262.7903693,30,0.0001,0,0.6,-0
